CustomerID,Age,City,SignupDate,CustomerSegment
104815,53.0,Kerman,2024-10-05,Regular
104816,32.0,Tehran,2023-12-23,New
104817,59.0,Tehran,2024-12-13,Regular
104818,33.0,Tehran,2025-10-16,Regular
104819,43.0,Mashhad,2025-10-16,New
104820,62.0,Ahvaz,2025-03-09,VIP
104821,43.0,Qom,2025-11-26,Regular
104822,50.0,Rasht,2025-03-17,New
104823,61.0,Shiraz,2023-03-16,Regular
104824,64.0,Isfahan,2025-11-12,New
104825,41.0,Mashhad,2024-09-12,VIP
104826,38.0,Tehran,2023-01-07,Regular
104827,27.0,Rasht,2024-11-10,New
104828,43.0,Isfahan,2023-09-25,New
104829,62.0,Isfahan,2024-08-08,New
104830,41.0,Shiraz,2024-12-21,VIP
104831,34.0,Qom,2023-01-31,New
104832,23.0,Tehran,2024-04-24,New
104833,36.0,Karaj,2023-03-02,Regular
104834,29.0,Karaj,2023-05-04,New
104835,64.0,Ahvaz,2023-08-20,New
104836,43.0,Tehran,2025-05-05,Regular
104837,24.0,Tehran,2024-03-28,New
104838,21.0,Isfahan,2023-02-21,Regular
104839,58.0,Ahvaz,2025-03-29,Regular
104840,62.0,Kerman,2024-08-18,New
104841,54.0,Shiraz,2023-06-05,Regular
104842,23.0,Tehran,2024-09-07,New
104843,22.0,Tehran,2023-09-30,Regular
104844,27.0,Tabriz,2024-11-27,Regular
104845,54.0,Tehran,2025-11-03,Regular
104846,54.0,Shiraz,2023-12-12,Regular
104847,58.0,Ahvaz,2025-03-27,Regular
104848,22.0,Mashhad,2023-01-26,New
104849,25.0,Mashhad,2024-03-21,VIP
104850,61.0,Tehran,2025-08-31,New
104851,62.0,Tehran,2023-03-23,Regular
104852,52.0,Karaj,2025-10-14,Regular
104853,23.0,Mashhad,2023-04-13,New
104854,21.0,Tehran,2024-06-11,Regular
104855,20.0,Tehran,2023-07-18,VIP
104856,51.0,Tehran,2023-01-23,Regular
104857,58.0,Tabriz,2024-01-18,Regular
104858,48.0,Tabriz,2024-09-28,Regular
104859,30.0,Shiraz,2025-03-02,Regular
104860,54.0,Isfahan,2023-12-12,New
104861,20.0,Tehran,2024-06-23,Regular
104862,57.0,Isfahan,2023-07-19,New
104863,60.0,Tehran,2025-03-09,Regular
104864,52.0,Rasht,2023-07-05,Regular
104865,60.0,Tehran,2025-07-31,Regular
104866,46.0,Isfahan,2023-07-16,Regular
104867,40.0,Tehran,2024-12-28,New
104868,33.0,Qom,2023-12-29,New
104869,62.0,Tehran,2025-12-27,New
104870,51.0,Rasht,2023-11-04,New
104871,27.0,Tehran,2025-11-04,New
104872,63.0,Qom,2025-07-04,Regular
104873,20.0,Tabriz,2024-05-27,Regular
104874,46.0,Tehran,2024-06-26,Regular
104875,27.0,Tehran,2024-01-23,VIP
104876,49.0,Mashhad,2024-04-13,Regular
104877,,Qom,2024-05-25,New
104878,38.0,Ahvaz,2023-06-09,Regular
104879,50.0,Tehran,2023-12-20,VIP
104880,54.0,Mashhad,2025-08-17,New
104881,36.0,Tehran,2025-12-07,Regular
104882,65.0,Tehran,2023-03-02,VIP
104883,,Tabriz,2025-03-12,Regular
104884,25.0,Mashhad,2023-09-20,Regular
104885,18.0,Tehran,2024-12-17,Regular
104886,27.0,Ahvaz,2024-11-11,New
104887,51.0,Karaj,2025-08-20,Regular
104888,43.0,Karaj,2025-02-08,Regular
104889,34.0,Tehran,2025-06-20,New
104890,41.0,Rasht,2025-05-27,New
104891,58.0,Shiraz,2024-12-09,New
104892,45.0,Isfahan,2024-03-25,Regular
104893,20.0,Tehran,2024-01-05,Regular
104894,20.0,Rasht,2024-01-15,Regular
104895,41.0,Shiraz,2024-01-28,New
104896,37.0,Qom,2023-11-12,Regular
104897,58.0,Tabriz,2023-12-07,New
104898,45.0,Qom,2024-09-14,VIP
104899,54.0,Karaj,2023-10-23,Regular
104900,46.0,Rasht,2024-01-17,Regular
104901,34.0,Tehran,2025-02-15,New
104902,49.0,Tehran,2023-12-26,New
104903,,Karaj,2023-04-27,New
104904,52.0,Isfahan,2023-01-19,Regular
104905,27.0,Shiraz,2025-04-17,New
104906,48.0,Karaj,2025-11-04,Regular
104907,31.0,Shiraz,2025-01-17,New
104908,55.0,Qom,2023-03-08,Regular
104909,56.0,Mashhad,2024-09-08,New
104910,47.0,Ahvaz,2023-10-24,New
104911,63.0,Tehran,2023-12-18,Regular
104912,43.0,Tabriz,2025-10-05,Regular
104913,19.0,Rasht,2025-06-21,Regular
104914,47.0,Tehran,2025-03-16,Regular
104915,55.0,Mashhad,2024-07-02,New
104916,22.0,Mashhad,2024-09-25,Regular
104917,23.0,Shiraz,2025-09-29,Regular
104918,31.0,Isfahan,2024-12-24,New
104919,58.0,Tehran,2024-09-25,Regular
104920,43.0,Rasht,2023-04-17,New
104921,64.0,Tehran,2025-12-27,New
104922,59.0,Shiraz,2025-06-04,New
104923,44.0,Shiraz,2024-02-04,Regular
104924,50.0,Tehran,2023-10-01,New
104925,33.0,Tehran,2025-11-25,Regular
104926,22.0,Kerman,2025-11-13,Regular
104927,37.0,Tabriz,2024-04-05,New
104928,46.0,Tehran,2023-09-11,Regular
104929,26.0,Qom,2025-05-23,New
104930,28.0,Isfahan,2024-11-15,New
104931,18.0,Tehran,2025-09-12,VIP
104932,53.0,Karaj,2024-08-20,Regular
104933,61.0,Isfahan,2024-08-27,New
104934,57.0,Tehran,2023-06-06,Regular
104935,36.0,Ahvaz,2024-10-22,VIP
104936,46.0,Mashhad,2024-02-02,Regular
104937,64.0,Mashhad,2023-08-13,Regular
104938,46.0,Tehran,2025-05-05,Regular
104939,32.0,Karaj,2024-01-14,Regular
104940,34.0,Karaj,2023-08-21,Regular
104941,52.0,Rasht,2025-11-17,Regular
104942,39.0,Tehran,2025-11-20,Regular
104943,58.0,Qom,2024-06-25,New
104944,59.0,Shiraz,2023-11-20,New
104945,19.0,Mashhad,2023-06-27,Regular
104946,52.0,,2024-11-17,New
104947,35.0,Qom,2024-10-30,New
104948,42.0,Tehran,2024-11-08,Regular
104949,30.0,Tabriz,2025-04-20,VIP
104950,35.0,Shiraz,2024-05-30,New
104951,33.0,Tehran,2025-01-18,New
104952,20.0,Kerman,2024-12-18,Regular
104953,55.0,Qom,2025-05-21,Regular
104954,24.0,Isfahan,2025-03-25,Regular
104955,36.0,Karaj,2023-02-09,Regular
104956,27.0,Isfahan,2024-11-08,Regular
104957,25.0,Karaj,2025-12-04,New
104958,35.0,Tehran,2024-09-05,Regular
104959,62.0,Isfahan,2024-08-03,Regular
104960,63.0,Mashhad,2024-10-26,New
104961,36.0,Isfahan,2024-09-05,New
104962,42.0,Isfahan,2024-03-16,Regular
104963,65.0,Tehran,2025-12-24,Regular
104964,29.0,Kerman,2023-03-19,Regular
104965,63.0,Tehran,2025-06-10,Regular
104966,23.0,Tehran,2023-06-24,Regular
104967,28.0,Mashhad,2023-08-15,New
104968,34.0,Tabriz,2024-10-26,VIP
104969,19.0,Tehran,2024-11-29,Regular
104970,57.0,Shiraz,2025-10-12,New
104971,59.0,Karaj,2023-11-19,Regular
104972,36.0,Tehran,2023-01-29,New
104973,58.0,Kerman,2023-10-07,VIP
104974,55.0,Mashhad,2024-08-18,Regular
104975,56.0,Tabriz,2024-01-27,Regular
104976,56.0,Tehran,2023-10-04,VIP
104977,45.0,Karaj,2025-09-27,Regular
104978,23.0,Ahvaz,2024-09-07,New
104979,62.0,Tehran,2025-01-05,Regular
104980,47.0,Tehran,2025-03-31,Regular
104981,61.0,Mashhad,2024-03-24,New
104982,64.0,Tehran,2025-03-16,Regular
104983,26.0,Kerman,2025-11-21,Regular
104984,37.0,Shiraz,2025-03-04,Regular
104985,27.0,Tabriz,2023-11-22,VIP
104986,20.0,Kerman,2025-05-02,Regular
104987,64.0,Ahvaz,2023-09-16,Regular
104988,62.0,Qom,2023-03-21,Regular
104989,62.0,Mashhad,2024-05-01,New
104990,60.0,Mashhad,2024-07-11,New
104991,49.0,Mashhad,2024-05-29,VIP
104992,43.0,tehran,2023-10-14,Regular
104993,65.0,Mashhad,2023-10-26,Regular
104994,44.0,Tehran,2025-10-05,New
104995,48.0,Mashhad,2023-11-16,New
104996,28.0,Isfahan,2025-05-07,New
104997,53.0,Mashhad,2023-10-10,Regular
104998,57.0,Tehran,2023-04-28,Regular
104999,50.0,tehran,2023-03-11,New
105000,,Isfahan,2023-09-24,Regular
105001,27.0,Karaj,2025-07-10,VIP
105002,19.0,Karaj,2024-05-13,VIP
105003,48.0,Tehran,2025-01-31,Regular
105004,50.0,Tehran,2025-11-20,Regular
105005,55.0,Mashhad,2023-02-22,Regular
105006,63.0,Tehran,2023-05-01,Regular
105007,41.0,Mashhad,2025-10-04,New
105008,57.0,Kerman,2024-09-13,Regular
105009,52.0,Tehran,2024-11-07,Regular
105010,31.0,Mashhad,2024-01-09,Regular
105011,58.0,tehran,2025-06-24,New
105012,20.0,Isfahan,2024-12-08,New
105013,46.0,Tehran,2023-10-10,Regular
105014,63.0,Tehran,2024-12-11,New
105015,49.0,Rasht,2023-01-05,New
105016,62.0,Tehran,2023-09-21,Regular
105017,20.0,Tabriz,2023-08-12,Regular
105018,43.0,Qom,2025-05-10,New
105019,55.0,Tehran,2025-03-15,New
105020,48.0,Karaj,2023-04-10,Regular
105021,60.0,Tehran,2025-09-19,VIP
105022,40.0,Mashhad,2025-06-14,Regular
105023,50.0,Mashhad,2024-04-21,Regular
105024,38.0,Kerman,2023-08-21,New
105025,59.0,Tehran,2024-04-05,Regular
105026,23.0,Tehran,2024-10-07,Regular
105027,30.0,Rasht,2024-11-20,Regular
105028,22.0,Tehran,2024-01-16,Regular
105029,51.0,Ahvaz,2023-04-22,New
105030,29.0,Tabriz,2024-10-29,New
105031,33.0,Shiraz,2025-02-11,Regular
105032,58.0,,2023-10-20,New
105033,35.0,Karaj,2024-12-01,Regular
105034,24.0,Tehran,2024-09-15,Regular
105035,19.0,Kerman,2024-07-02,New
105036,28.0,Rasht,2023-01-09,Regular
105037,61.0,Rasht,2023-12-03,Regular
105038,44.0,Tabriz,2024-02-15,Regular
105039,65.0,Shiraz,2025-07-02,New
105040,28.0,Shiraz,2025-06-23,New
105041,34.0,Tehran,2025-08-14,New
105042,25.0,Isfahan,2024-05-21,New
105043,37.0,Tabriz,2023-12-24,Regular
105044,45.0,Tabriz,2024-06-30,Regular
105045,56.0,Mashhad,2025-05-16,New
105046,35.0,Isfahan,2024-11-11,VIP
105047,55.0,Tabriz,2024-10-20,New
105048,,Isfahan,2024-04-20,Regular
105049,32.0,Kerman,2025-02-01,Regular
105050,61.0,Karaj,2025-08-07,Regular
105051,38.0,Tehran,2025-01-01,New
105052,25.0,Tehran,2024-03-17,VIP
105053,64.0,Karaj,2025-07-08,Regular
105054,61.0,Isfahan,2025-10-29,New
105055,20.0,Ahvaz,2025-05-22,New
105056,61.0,Tehran,2025-08-18,VIP
105057,63.0,Tehran,2023-10-18,New
105058,57.0,Mashhad,2024-04-06,Regular
105059,30.0,Karaj,2023-10-01,New
105060,48.0,Kerman,2024-02-05,New
105061,43.0,Ahvaz,2025-03-14,Regular
105062,47.0,Isfahan,2025-01-10,VIP
105063,47.0,Qom,2023-01-04,New
105064,48.0,Tehran,2025-04-07,New
105065,,Shiraz,2023-07-30,Regular
105066,51.0,Rasht,2023-07-23,Regular
105067,43.0,Mashhad,2024-08-18,Regular
105068,18.0,Kerman,2023-09-21,New
105069,19.0,Tehran,2025-11-20,VIP
105070,63.0,Tehran,2023-06-10,New
105071,61.0,Shiraz,2023-06-16,New
105072,46.0,Rasht,2025-04-12,New
105073,26.0,Mashhad,2023-11-10,New
105074,55.0,Qom,2025-02-21,Regular
105075,24.0,Tehran,2025-01-16,New
105076,36.0,Karaj,2023-07-27,Regular
105077,33.0,Shiraz,2024-09-26,Regular
105078,18.0,Tehran,2024-08-10,New
105079,56.0,Karaj,2023-04-14,Regular
105080,42.0,Karaj,2025-04-16,Regular
105081,33.0,Shiraz,2025-07-27,New
105082,42.0,Tehran,2025-11-02,New
105083,18.0,Tehran,2023-04-07,Regular
105084,38.0,Kerman,2023-07-15,Regular
105085,42.0,Tabriz,2025-06-22,Regular
105086,34.0,Qom,2023-11-30,Regular
105087,57.0,Karaj,2024-11-15,New
105088,29.0,Qom,2024-01-17,VIP
105089,24.0,Tehran,2023-08-27,New
105090,43.0,Isfahan,2024-11-15,New
105091,60.0,Tabriz,2023-08-14,Regular
105092,36.0,Tehran,2023-05-30,New
105093,20.0,Tehran,2024-08-03,Regular
105094,64.0,Tabriz,2023-07-31,New
105095,39.0,Ahvaz,2023-07-30,Regular
105096,26.0,Tabriz,2025-05-04,Regular
105097,47.0,Tehran,2024-08-01,Regular
105098,33.0,tehran,2024-08-16,Regular
105099,63.0,Tehran,2023-06-07,New
105100,32.0,Tehran,2023-06-25,Regular
105101,44.0,Kerman,2024-03-03,Regular
105102,44.0,Karaj,2024-03-01,Regular
105103,29.0,Rasht,2024-05-09,New
105104,41.0,Qom,2023-05-28,New
105105,23.0,Tabriz,2025-09-10,Regular
105106,48.0,Mashhad,2024-02-02,Regular
105107,54.0,Mashhad,2025-06-12,Regular
105108,63.0,Rasht,2024-03-14,VIP
105109,33.0,Ahvaz,2024-06-01,Regular
105110,31.0,Mashhad,2023-05-03,Regular
105111,44.0,Mashhad,2025-01-10,Regular
105112,51.0,Mashhad,2023-03-07,New
105113,65.0,Mashhad,2025-03-29,Regular
105114,19.0,Ahvaz,2025-08-23,Regular
105115,29.0,Tehran,2024-01-31,New
105116,30.0,Isfahan,2025-08-29,New
105117,30.0,Rasht,2025-02-04,Regular
105118,40.0,Shiraz,2023-01-03,Regular
105119,59.0,Isfahan,2023-08-11,New
105120,19.0,Mashhad,2024-12-03,New
105121,57.0,Tehran,2025-02-07,New
105122,47.0,Tehran,2023-04-13,Regular
105123,47.0,Tehran,2025-01-19,Regular
105124,50.0,Tehran,2025-06-06,VIP
105125,23.0,Tehran,2023-04-11,Regular
105126,53.0,Mashhad,2025-08-21,New
105127,29.0,Tehran,2024-08-06,New
105128,42.0,Kerman,2024-11-06,Regular
105129,50.0,Tehran,2023-02-25,Regular
105130,46.0,Mashhad,2024-11-02,Regular
105131,33.0,Mashad,2024-05-12,New
105132,37.0,Tehran,2024-02-11,VIP
105133,40.0,Isfahan,2025-05-04,New
105134,19.0,Ahvaz,2023-10-01,Regular
105135,52.0,Shiraz,2023-03-07,Regular
105136,22.0,Tehran,2024-06-30,Regular
105137,40.0,Karaj,2025-03-25,Regular
105138,49.0,Karaj,2023-05-27,Regular
105139,21.0,Mashhad,2025-12-14,Regular
105140,65.0,Tehran,2025-01-06,Regular
105141,36.0,Tehran,2025-10-19,Regular
105142,18.0,Qom,2024-05-29,Regular
105143,49.0,Mashhad,2023-05-15,Regular
105144,44.0,Tehran,2023-07-14,Regular
105145,48.0,Shiraz,2024-07-02,Regular
105146,54.0,Rasht,2024-10-06,Regular
105147,40.0,Tehran,2025-03-14,New
105148,57.0,Tehran,2025-05-20,Regular
105149,35.0,Isfahan,2025-04-15,VIP
105150,44.0,Tabriz,2024-10-06,New
105151,25.0,Isfahan,2023-01-20,New
105152,47.0,Rasht,2024-08-02,New
105153,30.0,Tehran,2025-06-16,Regular
105154,51.0,Mashhad,2025-07-17,New
105155,56.0,Mashhad,2025-07-02,Regular
105156,59.0,Mashhad,2023-01-12,New
105157,62.0,,2024-04-21,New
105158,23.0,Qom,2024-11-06,New
105159,24.0,Mashhad,2023-09-29,New
105160,62.0,Karaj,2024-03-24,Regular
105161,36.0,Tehran,2023-04-17,VIP
105162,19.0,Shiraz,2023-07-31,Regular
105163,31.0,Mashhad,2023-01-07,Regular
105164,58.0,Shiraz,2025-12-08,New
105165,35.0,Tehran,2025-07-30,Regular
105166,21.0,Kerman,2024-03-18,Regular
105167,52.0,Rasht,2023-01-05,Regular
105168,27.0,Qom,2024-01-03,Regular
105169,34.0,Rasht,2024-04-20,New
105170,18.0,Tehran,2023-07-05,New
105171,46.0,Isfahan,2024-12-25,New
105172,39.0,Mashhad,2025-12-28,Regular
105173,59.0,Ahvaz,2025-07-13,Regular
105174,34.0,Tehran,2025-07-26,VIP
105175,27.0,Tehran,2025-06-28,New
105176,25.0,Karaj,2023-03-18,Regular
105177,27.0,Tehran,2024-08-26,Regular
105178,39.0,Karaj,2024-09-11,New
105179,22.0,Tehran,2023-04-21,New
105180,37.0,Tabriz,2023-06-11,Regular
105181,59.0,Ahvaz,2024-09-10,Regular
105182,54.0,Tabriz,2025-02-22,New
105183,48.0,Tehran,2023-08-17,New
105184,60.0,Tehran,2024-06-14,New
105185,55.0,Tehran,2023-03-24,Regular
105186,49.0,Tehran,2023-05-01,Regular
105187,59.0,Shiraz,2024-09-27,New
105188,23.0,Mashhad,2024-09-01,Regular
105189,57.0,Tehran,2025-04-01,VIP
105190,32.0,Tehran,2025-09-24,New
105191,53.0,Rasht,2023-07-28,New
105192,61.0,Tehran,2024-01-09,New
105193,41.0,Mashhad,2025-07-26,New
105194,22.0,Isfahan,2023-02-25,Regular
105195,35.0,Tehran,2025-06-25,Regular
105196,37.0,Rasht,2025-11-01,Regular
105197,62.0,Tehran,2023-04-20,New
105198,63.0,Karaj,2023-06-05,Regular
105199,45.0,Tabriz,2025-01-19,New
105200,63.0,Qom,2024-06-04,New
105201,38.0,Tabriz,2025-12-17,New
105202,37.0,Karaj,2024-08-19,Regular
105203,58.0,Isfahan,2024-12-18,Regular
105204,50.0,Isfahan,2023-09-17,Regular
105205,43.0,Karaj,2023-12-22,Regular
105206,39.0,Shiraz,2023-07-14,New
105207,51.0,Shiraz,2023-06-10,Regular
105208,54.0,Tehran,2023-05-04,Regular
105209,41.0,Tehran,2025-09-04,VIP
105210,19.0,Mashhad,2023-03-18,Regular
105211,22.0,Tehran,2024-07-19,New
105212,24.0,Isfahan,2024-07-10,VIP
105213,40.0,Tehran,2023-03-03,Regular
105214,47.0,Shiraz,2025-07-11,New
105215,,Karaj,2024-07-02,New
105216,29.0,Shiraz,2023-05-19,New
105217,55.0,Karaj,2023-05-21,Regular
105218,49.0,Tehran,2025-02-06,Regular
105219,20.0,Tehran,2024-11-09,New
105220,34.0,Karaj,2024-03-27,New
105221,32.0,Qom,2024-03-19,Regular
105222,60.0,Karaj,2023-02-08,Regular
105223,62.0,Tabriz,2023-02-04,New
105224,57.0,Karaj,2024-08-09,New
105225,43.0,Karaj,2024-02-03,Regular
105226,41.0,Karaj,2023-10-03,VIP
105227,32.0,Karaj,2024-02-20,Regular
105228,55.0,Tehran,2024-10-24,Regular
105229,22.0,Tehran,2023-11-18,Regular
105230,31.0,Mashhad,2024-01-18,New
105231,24.0,Shiraz,2023-11-06,VIP
105232,41.0,,2024-12-30,Regular
105233,32.0,Mashhad,2023-03-01,Regular
105234,27.0,Tehran,2025-10-02,Regular
105235,36.0,Qom,2024-08-30,New
105236,59.0,Tehran,2023-09-25,Regular
105237,44.0,Qom,2025-04-11,Regular
105238,57.0,Tehran,2025-10-26,New
105239,61.0,Mashhad,2023-03-05,Regular
105240,61.0,Mashhad,2023-08-12,VIP
105241,34.0,Mashhad,2023-06-07,Regular
105242,60.0,Tehran,2023-03-19,Regular
105243,61.0,Tehran,2025-03-19,New
105244,64.0,Mashhad,2023-07-31,New
105245,34.0,Mashhad,2024-02-24,New
105246,28.0,Qom,2025-06-11,Regular
105247,46.0,Tehran,2024-10-31,Regular
105248,62.0,Mashhad,2025-01-11,VIP
105249,61.0,Tehran,2023-04-17,New
105250,45.0,Rasht,2025-11-29,VIP
105251,25.0,Qom,2023-04-01,VIP
105252,38.0,Kerman,2025-02-16,Regular
105253,52.0,Rasht,2024-12-01,Regular
105254,44.0,Mashhad,2024-03-27,Regular
105255,34.0,Karaj,2025-07-06,New
105256,34.0,Mashhad,2025-09-04,New
105257,20.0,Ahvaz,2023-03-18,New
105258,31.0,Isfahan,2025-11-15,New
105259,50.0,Mashhad,2023-09-22,Regular
105260,29.0,Rasht,2025-05-16,New
105261,65.0,Ahvaz,2025-06-17,New
105262,21.0,Kerman,2024-09-01,New
105263,46.0,Tehran,2025-08-03,Regular
105264,41.0,Tehran,2025-06-23,VIP
105265,57.0,Mashhad,2024-07-26,Regular
105266,60.0,Isfahan,2023-07-16,Regular
105267,44.0,Mashad,2024-04-20,VIP
105268,48.0,Mashhad,2025-09-12,Regular
105269,51.0,Qom,2023-08-10,Regular
105270,43.0,Tehran,2025-12-30,Regular
105271,26.0,Karaj,2023-07-18,VIP
105272,38.0,Ahvaz,2024-12-29,New
105273,29.0,Tabriz,2024-12-02,Regular
105274,,Mashhad,2023-08-03,Regular
105275,47.0,Tehran,2024-06-01,New
105276,,Tehran,2023-06-08,Regular
105277,29.0,Karaj,2024-02-04,Regular
105278,57.0,Isfahan,2025-11-16,Regular
105279,36.0,Tehran,2023-03-01,VIP
105280,27.0,Kerman,2025-08-12,Regular
105281,52.0,Tabriz,2025-01-11,Regular
105282,52.0,Ahvaz,2025-03-30,VIP
105283,57.0,Isfahan,2023-11-05,New
105284,54.0,Kerman,2025-11-05,New
105285,65.0,Tehran,2023-10-05,Regular
105286,45.0,Tehran,2024-07-05,Regular
105287,31.0,Rasht,2023-02-10,Regular
105288,59.0,Rasht,2025-08-30,Regular
105289,30.0,Isfahan,2025-02-10,New
105290,31.0,Tehran,2023-06-28,Regular
105291,57.0,Mashhad,2024-12-26,Regular
105292,60.0,tehran,2023-07-20,VIP
105293,34.0,Ahvaz,2024-05-01,New
105294,53.0,Mashhad,2024-07-15,Regular
105295,62.0,Tehran,2025-10-16,Regular
105296,56.0,Tabriz,2023-12-31,Regular
105297,18.0,Karaj,2023-01-15,New
105298,49.0,Isfahan,2024-04-18,New
105299,26.0,Shiraz,2025-10-11,New
105300,,Kerman,2025-05-24,Regular
105301,21.0,Tehran,2023-03-06,Regular
105302,65.0,Shiraz,2023-02-28,Regular
105303,26.0,Tabriz,2025-04-08,Regular
105304,38.0,Shiraz,2025-02-28,New
105305,29.0,Ahvaz,2024-09-02,New
105306,57.0,Tabriz,2023-04-07,Regular
105307,36.0,Isfahan,2023-11-03,Regular
105308,53.0,Tehran,2025-07-17,Regular
105309,21.0,Karaj,2023-06-02,Regular
105310,39.0,Tehran,2023-08-10,VIP
105311,61.0,Tehran,2024-05-10,VIP
105312,62.0,Isfahan,2025-03-15,Regular
105313,28.0,Shiraz,2025-06-25,New
105314,36.0,Kerman,2024-10-10,New
105315,37.0,Karaj,2024-06-23,Regular
105316,45.0,Ahvaz,2024-02-27,Regular
105317,43.0,Mashhad,2023-02-17,New
105318,23.0,tehran,2023-10-20,New
105319,54.0,Kerman,2023-08-24,VIP
105320,28.0,Isfahan,2023-03-04,New
105321,33.0,Qom,2025-03-26,Regular
105322,58.0,Shiraz,2024-01-22,VIP
105323,51.0,,2024-07-12,Regular
105324,37.0,Shiraz,2023-08-08,New
105325,61.0,Tehran,2024-10-09,Regular
105326,36.0,Tehran,2023-05-29,Regular
105327,45.0,Tehran,2025-01-12,New
105328,29.0,Tehran,2025-03-19,Regular
105329,26.0,Mashhad,2023-12-08,New
105330,41.0,Ahvaz,2023-08-21,Regular
105331,45.0,Mashhad,2025-05-04,VIP
105332,56.0,Ahvaz,2023-09-02,Regular
105333,36.0,Shiraz,2023-07-15,VIP
105334,60.0,Tehran,2024-01-08,Regular
105335,47.0,Tehran,2025-11-24,Regular
105336,21.0,Rasht,2024-05-21,Regular
105337,53.0,Tabriz,2023-10-15,New
105338,45.0,Rasht,2024-07-16,VIP
105339,36.0,Mashhad,2024-01-17,VIP
105340,40.0,Karaj,2024-12-28,Regular
105341,32.0,Karaj,2024-04-25,Regular
105342,47.0,Kerman,2024-10-06,New
105343,45.0,Tehran,2024-04-22,New
105344,39.0,Kerman,2024-06-11,New
105345,31.0,Mashhad,2024-05-04,Regular
105346,37.0,Ahvaz,2024-03-07,New
105347,41.0,Shiraz,2025-11-21,New
105348,40.0,Shiraz,2023-10-19,VIP
105349,32.0,Mashhad,2025-05-31,Regular
105350,45.0,Qom,2025-02-16,Regular
105351,28.0,Tehran,2024-08-01,New
105352,42.0,Isfahan,2023-12-14,New
105353,23.0,Shiraz,2024-06-13,Regular
105354,40.0,Karaj,2025-07-19,New
105355,55.0,Isfahan,2023-07-19,Regular
105356,57.0,Karaj,2024-10-03,VIP
105357,51.0,Isfahan,2025-04-17,New
105358,53.0,Tabriz,2024-11-25,Regular
105359,21.0,Tabriz,2023-06-07,Regular
105360,34.0,Karaj,2024-07-11,New
105361,49.0,Qom,2023-07-20,Regular
105362,56.0,Shiraz,2025-10-13,Regular
105363,45.0,Tehran,2024-01-21,New
105364,58.0,Tabriz,2024-04-06,Regular
105365,,Tehran,2025-07-27,Regular
105366,25.0,Tehran,2024-04-12,Regular
105367,22.0,Qom,2023-08-01,VIP
105368,45.0,Isfahan,2025-09-04,Regular
105369,49.0,Isfahan,2024-12-10,Regular
105370,31.0,Kerman,2024-10-24,VIP
105371,55.0,Tehran,2023-03-24,Regular
105372,,Tehran,2024-05-06,New
105373,35.0,Tehran,2024-05-17,New
105374,29.0,Tehran,2023-10-15,New
105375,53.0,Karaj,2024-09-10,New
105376,50.0,Karaj,2023-09-26,Regular
105377,26.0,Shiraz,2024-05-30,New
105378,30.0,Tehran,2025-05-27,VIP
105379,41.0,Shiraz,2025-03-16,Regular
105380,42.0,Tehran,2023-11-03,New
105381,25.0,Karaj,2023-08-16,VIP
105382,63.0,Tabriz,2023-01-07,Regular
105383,36.0,Tehran,2024-01-14,New
105384,36.0,Qom,2023-01-22,New
105385,20.0,Karaj,2023-05-21,Regular
105386,60.0,Mashhad,2025-12-07,Regular
105387,29.0,Tabriz,2025-07-25,Regular
105388,65.0,Tabriz,2024-09-05,Regular
105389,41.0,Tehran,2025-04-28,Regular
105390,59.0,Tehran,2024-06-19,Regular
105391,26.0,Karaj,2024-10-20,Regular
105392,25.0,Rasht,2025-10-02,Regular
105393,56.0,Shiraz,2023-03-28,New
105394,57.0,Shiraz,2024-01-21,Regular
105395,44.0,Tabriz,2023-05-11,Regular
105396,19.0,Isfahan,2025-05-20,Regular
105397,63.0,Tehran,2025-06-19,Regular
105398,36.0,Mashhad,2025-03-01,Regular
105399,62.0,Rasht,2024-10-28,Regular
105400,59.0,Qom,2024-06-06,Regular
105401,58.0,Rasht,2023-01-26,Regular
105402,51.0,Tehran,2025-04-28,VIP
105403,50.0,Isfahan,2025-09-05,Regular
105404,43.0,Shiraz,2025-11-23,Regular
105405,19.0,Tehran,2024-01-10,Regular
105406,36.0,Tehran,2023-08-08,Regular
105407,53.0,Qom,2024-12-17,Regular
105408,56.0,Tabriz,2023-01-20,VIP
105409,44.0,Tabriz,2023-03-07,Regular
105410,52.0,,2025-06-18,VIP
105411,19.0,Isfahan,2025-11-13,Regular
105412,40.0,Tehran,2024-03-17,VIP
105413,42.0,Tehran,2024-07-10,Regular
105414,60.0,Shiraz,2024-08-19,Regular
105415,32.0,Mashhad,2023-06-01,Regular
105416,29.0,Kerman,2023-09-01,Regular
105417,34.0,Isfahan,2023-11-23,Regular
105418,26.0,Tehran,2025-07-10,Regular
105419,44.0,Tehran,2024-04-24,Regular
105420,48.0,Karaj,2025-02-28,Regular
105421,56.0,Tehran,2023-08-01,New
105422,64.0,Tehran,2025-11-09,Regular
105423,21.0,Isfahan,2025-08-25,Regular
105424,29.0,Tehran,2024-06-04,Regular
105425,32.0,,2023-09-05,New
105426,29.0,Isfahan,2025-12-05,New
105427,57.0,Tehran,2025-06-03,Regular
105428,24.0,Qom,2024-07-13,Regular
105429,19.0,Isfahan,2023-10-20,New
105430,59.0,Tabriz,2024-11-11,New
105431,64.0,Tehran,2024-02-10,Regular
105432,28.0,tehran,2025-01-08,New
